Item ID,Item Lookup Type ID,Name,Description,UDF01,UDF02,UDF03,UDF04,UDF05,UDF06,UDF07,UDF08,UDF09,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20
353,1,P1FC-W3-0300-F6C-XAG,"3"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
354,1,P1FC-W3-0400-F6C-XAG,"4"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
355,1,P1FC-W3-0600-F6C-XAG,"6"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
356,1,P1FC-W3-0800-F6C-XAG,"8"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
357,1,P1FC-W3-1000-F6C-XAG,"10"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
358,1,P1FC-W3-1200-F6C-XAG,"12"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
359,1,P1FC-W3-1400-F6C-XAG,"14"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
360,1,P1FC-W3-1600-F6C-XAG,"16"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
361,1,P1FC-W3-1800-F6C-XAG,"18"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
362,1,P1FC-W3-2000-F6C-XAG,"20"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
363,1,P1FC-W3-2400-F6C-XAG,"24"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
259,1,P1F-L1-0200-F6C-XAG,"2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
260,1,P1F-L1-0250-F6C-XAG,"2-1/2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
261,1,P1F-L1-0300-F6C-XAG,"3"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
262,1,P1F-L1-0400-F6C-XAG,"4"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
263,1,P1F-L1-0600-F6C-XAG,"6"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
264,1,P1F-L1-0800-F6C-HAG,"8"""""""" Firesafe Power-Seal HPBFV,",,,,,,,,,,,,,,,,,,,,
265,1,P1F-L1-0800-F6C-XAG,"8"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
266,1,P1F-L1-1000-F6C-XAG,"10"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
267,1,P1F-L1-1200-F6C-XAG,"12"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
268,1,P1F-L1-1400-F6C-XAG,"14"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
269,1,P1F-L1-1600-F6C-XAG,"16"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
270,1,P1F-L1-1800-F6C-XAG,"18"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
271,1,P1F-L1-2000-F6C-XAG,"20"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
272,1,P1F-L1-2400-F6C-XAG,"24"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
273,1,P1F-L3-0200-F6C-XAG,"2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
274,1,P1F-L3-0250-F6C-XAG,"2-1/2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
275,1,P1F-L3-0300-F6C-XAG,"3"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
276,1,P1F-L3-0400-F6C-XAG,"4"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
277,1,P1F-L3-0600-F6C-XAG,"6"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
278,1,P1F-L3-0800-F6C-XAG,"8"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
279,1,P1F-L3-1000-F6C-XAG,"10"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
280,1,P1F-L3-1200-F6C-XAG,"12"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
281,1,P1F-L3-1400-F6C-XAG,"14"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
282,1,P1F-L3-1600-F6C-XAG,"16"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
283,1,P1F-L3-1800-F6C-XAG,"18"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
284,1,P1F-L3-2000-F6C-XAG,"20"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
285,1,P1F-L3-2400-F6C-XAG,"24"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
4747,1,P1F-L3-2400-T6C-XAG,"24"" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, CF8M Body, TFM-1600/316L SST Seat, CF8M/HCr Disc, Metaloplast Stem Bearing, 17-4 PH Stem, Graphite Packing.",,,,,,,,,,,,,,,,,,,,
286,1,P1F-W1-0200-F6C-XAG,"2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
287,1,P1F-W1-0250-F6C-XAG,"2-1/2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
288,1,P1F-W1-0300-F6C-XAG,"3"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
289,1,P1F-W1-0400-F6C-XAG,"4"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
290,1,P1F-W1-0600-F6C-XAG,"6"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
291,1,P1F-W1-0800-F6C-XAG,"8"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
292,1,P1F-W1-1000-F6C-XAG,"10"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
293,1,P1F-W1-1200-F6C-XAG,"12"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
294,1,P1F-W1-1400-F6C-XAG,"14"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
295,1,P1F-W1-1600-F6C-XAG,"16"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
296,1,P1F-W1-1800-F6C-XAG,"18"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
297,1,P1F-W1-2000-F6C-XAG,"20"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
298,1,P1F-W1-2400-F6C-XAG,"24"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
299,1,P1F-W3-0200-F6C-XAG,"2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
300,1,P1F-W3-0250-F6C-XAG,"2-1/2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
301,1,P1F-W3-0300-F6C-XAG,"3"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
302,1,P1F-W3-0400-F6C-XAG,"4"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
303,1,P1F-W3-0600-F6C-XAG,"6"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
304,1,P1F-W3-0800-F6C-XAG,"8"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
305,1,P1F-W3-1000-F6C-XAG,"10"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
306,1,P1F-W3-1200-F6C-XAG,"12"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
307,1,P1F-W3-1400-F6C-XAG,"14"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
308,1,P1F-W3-1600-F6C-XAG,"16"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
309,1,P1F-W3-1800-F6C-XAG,"18"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
310,1,P1F-W3-2000-F6C-XAG,"20"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
311,1,P1F-W3-2400-F6C-XAG,"24"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, 316SST Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
416,1,P1HC-L1-0200-77C-XAG,"2"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
417,1,P1HC-L1-0250-77C-XAG,"2-1/2"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
418,1,P1HC-L1-0300-77C-XAG,"3"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
419,1,P1HC-L1-0400-77C-XAG,"4"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
420,1,P1HC-L1-0600-77C-XAG,"6"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
421,1,P1HC-L1-0800-77C-XAG,"8"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
422,1,P1HC-L1-1000-77C-XAG,"10"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
423,1,P1HC-L1-1200-77C-XAG,"12"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
424,1,P1HC-L1-1400-77C-XAG,"14"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
425,1,P1HC-L1-1600-77C-XAG,"16"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
426,1,P1HC-L1-1800-77C-XAG,"18"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
427,1,P1HC-L1-2000-77C-XAG,"20"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
428,1,P1HC-L1-2400-77C-XAG,"24"""" Power-Seal HPBFV, P1H Series, Class 150 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
429,1,P1HC-L3-0200-77C-XAG,"2"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
430,1,P1HC-L3-0250-77C-XAG,"2-1/2"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
431,1,P1HC-L3-0300-77C-XAG,"3"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
432,1,P1HC-L3-0400-77C-XAG,"4"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
433,1,P1HC-L3-0600-77C-XAG,"6"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
434,1,P1HC-L3-0800-77C-XAG,"8"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
435,1,P1HC-L3-1000-77C-XAG,"10"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
436,1,P1HC-L3-1200-77C-XAG,"12"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
437,1,P1HC-L3-1400-77C-XAG,"14"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
438,1,P1HC-L3-1600-77C-XAG,"16"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
439,1,P1HC-L3-1800-77C-XAG,"18"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
440,1,P1HC-L3-2000-77C-XAG,"20"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
441,1,P1HC-L3-2400-77C-XAG,"24"""" Power-Seal HPBFV, P1H Series, Class 300 Lug Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
442,1,P1HC-W1-0200-77C-XAG,"2"""" Power-Seal HPBFV, P1H Series, Class 150 Wafer Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
443,1,P1HC-W1-0250-77C-XAG,"2-1/2"""" Power-Seal HPBFV, P1H Series, Class 150 Wafer Style, WCB Body, Inconel-625 Seat, 316SST/Stellite Disc, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
